ra,dec,z,petroMag_r
216.66542,0.84988489,0.1453176,17.38617
214.56213,0.89111195,0.02594488,14.23115
172.52181,-0.73003562,0.07334065,17.05906
172.53037,-0.66707004,0.0260513,17.75934
177.75138,-0.79286977,0.1074959,17.26605
213.01383,1.042569,0.1451953,17.82162
212.37672,0.99674973,0.1447656,17.63319
207.72692,1.0527688,0.1454718,16.81585
162.51748,-0.25029954,0.07369011,17.60447
202.85887,0.91085144,0.07390533,17.62528
170.20799,-0.21139594,0.144726,19.27498
200.95357,1.0422823,0.1080581,16.53029
198.23333,1.0075164,0.07383871,17.82436
189.39581,1.0090417,0.07367369,17.97655
179.00719,-0.21799445,0.1083817,16.56525
186.15786,0.87548513,0.0734097,17.82597
185.71978,1.0347035,0.07392567,17.53105
249.17575,0.43426137,0.02491173,15.63525
169.68877,0.1635838,0.0250771,17.08814
169.73413,0.17614392,0.02491182,14.55124
248.41717,0.63242686,0.07370619,15.80227
244.58914,0.44721841,0.1077243,16.04394
242.16248,0.45621252,0.02458739,17.79973
235.4176,0.51671686,0.07331128,17.2513
178.3052,0.18254205,0.1078167,17.13967
179.40646,0.12546151,0.1075168,17.60649
179.48675,0.20577661,0.1081821,16.48001
235.44262,0.46141753,0.07377017,17.48042
181.06501,0.1171697,0.07318167,17.39541
216.37652,0.49621523,0.1083593,17.73392
214.26853,0.50801566,0.02569302,15.80572
212.88482,0.46580892,0.1447121,16.87675
212.14285,0.58480422,0.1075635,17.42267
208.30882,0.44727438,0.0244987,14.61955
208.27947,0.44219249,0.02500002,16.7176
205.56049,0.4719279,0.07337391,15.5951
205.47628,0.56536204,0.07358427,17.61059
204.24254,0.44309119,0.07389844,16.36961
170.20414,0.45927032,0.02445948,15.58555
170.24894,0.53423581,0.02433676,14.28556
170.82593,0.47942169,0.1450943,17.13234
171.38153,0.43863803,0.02592862,16.09938
201.18017,0.52029202,0.1080783,17.2921
162.26415,0.97452708,0.1083,16.98952
200.83313,0.43433921,0.108359,16.5405
190.24299,0.52681597,0.107759,17.56549
190.20478,0.61152694,0.1455578,16.99948
190.1083,0.43562475,0.07323159,17.38881
185.0444,0.46894997,0.1078463,17.69748
170.68406,0.88440427,0.07347418,15.69868
170.83449,0.92538106,0.07328179,17.81486
184.80322,0.60497958,0.07386992,15.9621
184.70334,0.47924772,0.1081215,17.7518
172.95252,0.86325195,0.0253628,16.21188
184.02926,0.59436891,0.07355937,17.7082
241.67119,0.014825137,0.07362863,17.10375
173.86915,0.95771219,0.07365918,17.32416
180.63043,0.89311071,0.1458627,17.82652
239.57907,0.11356577,0.07325974,17.70387
238.8364,0.014465121,0.1076789,17.20408
230.42468,0.17571528,0.07338677,17.42278
213.37499,0.1858248,0.02574296,15.58373
205.53276,0.010255923,0.02519036,17.44581
203.89377,0.15507716,0.1447831,17.36474
203.7522,0.06036779,0.1449482,17.32261
201.01948,0.028920454,0.1082944,17.24823
194.10424,0.16876061,0.1446183,17.70207
192.4468,0.060730554,0.1080061,17.67339
191.8522,0.086388507,0.1077466,17.38558
190.10333,0.15919181,0.1080073,17.63681
186.11382,0.15285422,0.02549985,14.04973
242.67523,-0.23144247,0.1449168,18.0125
211.50592,-0.3105403,0.02454863,14.43686
211.1704,-0.41305687,0.02490769,16.90392
205.92553,-0.33742619,0.02538639,17.14858
204.9028,-0.28161169,0.1450647,17.46658
204.89268,-0.27657042,0.1451776,15.98332
204.87235,-0.29728392,0.1450027,17.43264
189.52638,-0.40379856,0.02541314,17.3493
187.73155,-0.337986,0.1075397,17.53549
183.18616,-0.36751898,0.07393959,15.74589
241.01483,-0.67919696,0.1081387,17.38919
241.01897,-0.65873065,0.1083657,16.48973
236.82577,-0.82798815,0.1082418,17.0738
229.31633,-0.71908938,0.1081955,17.75348
228.18309,-0.70523718,0.1457303,17.68573
220.51099,-0.73580626,0.1083538,17.40772
218.76295,-0.6618292,0.1076483,17.22636
216.32802,-0.76874486,0.07389671,17.8613
216.28449,-0.65787416,0.07327983,17.8047
213.06501,-0.63305253,0.02559116,14.70938
213.10358,-0.83202869,0.02600801,15.8491
212.6118,-0.8323797,0.02539507,14.13021
212.23238,-0.66979781,0.1452473,17.44235
203.38692,-0.62424341,0.1450816,-9999
199.5079,-0.74922831,0.1079555,17.3188
197.71062,-0.80997685,0.07383361,16.86034
191.92421,-0.75042168,0.1082598,17.19657
188.86022,-0.79166561,0.1082914,17.27018
186.09893,-0.69301327,0.02526626,15.46058
248.44565,-1.0463313,0.1077558,17.70512
248.54671,-1.0834228,0.1081882,17.88837
248.52905,-1.0846454,0.1082278,16.02037
242.72534,-1.2027477,0.02436887,15.44265
241.60527,-1.0514645,0.0738864,17.21697
241.48594,-1.1225289,0.1075301,17.04604
241.47715,-1.129004,0.1082446,17.73689
222.04726,-1.0932619,0.1454929,18.91562
221.84751,-1.195473,0.1449848,16.50301
211.94478,-1.0499692,0.02599834,17.55057
210.84241,-1.2077084,0.02536955,17.43951
210.55823,-1.190525,0.1455541,17.67866
210.55383,-1.1518265,0.1447903,17.28935
210.54669,-1.1620954,0.1456529,17.56354
210.27184,-1.1417041,0.0737941,17.02892
200.44339,-1.160498,0.1079538,16.83823
199.28848,-1.1625666,0.1078157,17.44683
197.42118,-1.0482723,0.02443011,14.98679
245.69115,1.2437151,0.02442459,17.72707
245.66356,1.2476219,0.02452652,17.36379
242.03277,1.0853526,0.0244775,16.3108
243.3238,0.77836122,0.0738822,17.92856
217.70597,1.1255167,0.1079668,17.83649
217.75733,1.2428553,0.02608956,13.92301
222.12868,1.4248391,0.1459226,17.43855
223.56902,1.331053,0.1451412,17.72292
225.86761,1.4403816,0.1449964,17.50863
227.4658,1.2230715,0.07340642,16.53127
227.52391,1.2442964,0.07344948,15.18828
232.38644,1.1840517,0.0736478,17.54871
242.01217,0.88838749,0.02450982,17.97844
147.74024,0.86319252,0.02513117,16.1755
205.19545,-0.66963137,0.08668212,17.17384
205.29944,-0.5521391,0.08659165,17.72542
205.23551,-0.65393817,0.08654105,17.78188
205.45739,-1.2843206,0.08675099,17.10566
195.84098,1.3268934,0.1241447,17.02174
205.50251,-0.04974914,0.124436,17.43677
205.43867,-0.038216246,0.1245555,17.76932
205.38893,1.0103532,0.08691237,16.8857
205.43858,0.86501282,0.08675436,17.64531
152.16343,0.93120341,0.1245439,17.80129
139.85701,1.4185134,0.08688475,17.00304
136.98433,1.3665351,0.1247121,17.79626
213.54104,-0.14084855,0.1246222,16.52244
213.79684,-0.32509987,0.0866082,18.10534
238.95202,0.9746757,0.05016369,16.50074
238.77015,0.89519051,0.050169,17.8936
236.57354,1.0400618,0.08642986,17.25951
236.52066,1.0218815,0.08629957,17.05185
230.10864,1.1923586,0.05029968,15.49857
222.71431,1.0896729,0.08681297,16.75678
212.95424,0.71952574,0.1247254,17.54674
212.88221,0.74401281,0.124615,17.55646
212.89843,0.73455668,0.1242588,16.13589
212.91035,0.70529107,0.1244476,17.34222
213.67537,0.1863994,0.1237561,16.55437
213.71908,0.19619997,0.1239381,16.12834
214.18551,-0.022173378,0.1247468,16.93161
166.67771,-1.2351462,0.08652409,17.05917
166.69061,-1.1256509,0.0864465,15.82081
169.52349,-1.0796748,0.05026636,21.3983
170.11511,-1.0809264,0.05048871,17.4617
205.14706,-0.10335294,0.08695462,16.8939
170.15705,-1.0492825,0.0868491,16.64319
169.61903,-0.83164227,0.04971086,16.53942
199.1509,-0.020675498,0.08615641,17.43316
175.43609,-0.68802938,0.05021771,15.8601
176.25605,-0.80842271,0.05026071,16.98033
131.86284,0.85696588,0.08664612,16.39283
179.61378,-0.77235801,0.124537,16.97192
124.03751,0.6131695,0.08640121,17.31726
179.64835,-0.73890603,0.1242363,17.34607
168.06332,-0.2573177,0.1238343,17.89242
168.06497,-0.32270102,0.1244772,16.77855
168.07401,-0.26271502,0.1243,17.81521
168.09242,-0.25538229,0.1238451,16.29199
143.53553,-0.23516854,0.05047424,16.89676
132.74334,-0.22885453,0.08694997,16.2418
130.65275,-0.23097007,0.04988968,15.45067
126.22964,-0.21677983,0.08622909,16.40711
168.09867,-0.26947666,0.1246526,17.15556
168.45719,-0.29045484,0.1245779,17.85003
171.5132,-0.3198904,0.1239228,17.48356
172.18458,-0.29184313,0.04993578,17.23911
175.07213,-0.26202946,0.1245316,17.73543
178.20548,-0.37982322,0.1248038,16.67637
162.5414,0.13758415,0.0501174,16.12176
165.47954,0.19471232,0.04973849,17.34108
165.63888,0.18729682,0.04979068,17.19785
148.63264,1.0879794,0.1247545,17.55947
220.94264,0.71789708,0.0503807,16.52563
166.08985,0.1996974,0.04955553,17.86769
171.71553,0.19398487,0.1245981,17.6558
216.67061,0.77644553,0.1238527,17.7067
172.02468,0.13220723,0.04953266,16.48997
172.12321,0.14431557,0.05009704,16.67589
172.40854,0.092277646,0.1240242,20.39074
178.54285,0.13854546,0.05048218,20.57371
180.08022,0.13398545,0.08671725,17.45899
162.69413,0.61114257,0.05060999,15.89961
163.50183,0.56339738,0.1248091,16.74457
165.06445,0.42001914,0.0499925,17.80465
180.20744,0.45688343,0.1246424,17.80258
162.30578,0.98401603,0.1242582,17.58375
162.50755,0.96074747,0.05032968,16.42565
163.83348,1.045021,0.1241822,17.3743
164.81616,1.0104267,0.1239105,17.28951
153.18221,0.81176458,0.08638001,17.69546
170.69868,1.0360298,0.04962702,15.51394
173.23827,0.84871285,0.08641716,17.1562
173.36047,1.0380853,0.08657334,17.31033
145.44585,0.81589093,0.05064557,17.27337
173.43197,1.0354574,0.05005798,17.15009
182.81471,1.0138119,0.1247338,17.13806
225.03498,0.39834582,0.08630669,17.63601
215.73671,0.38375523,0.1245607,17.60175
183.55887,0.22632604,0.04987235,17.75489
161.16553,0.26697271,0.124389,17.32051
160.57547,0.39807579,0.1241556,17.31776
135.6566,0.39658418,0.08654615,17.3838
126.02795,0.35130141,0.08657583,16.46422
159.60197,-0.19006922,0.1237914,17.03164
216.88066,-0.59100022,0.04957435,17.24457
173.55678,-0.5015779,0.05013565,16.44022
164.32075,-0.61398496,0.05053042,16.96707
228.11068,-1.0006259,0.1244419,16.44046
203.80184,-0.85388957,0.08619995,17.03373
202.75822,-0.99273516,0.08669474,17.90819
161.48718,-0.87925228,0.08621725,16.79378
144.39238,-0.94982259,0.1245218,20.13595
200.39928,0.96063203,0.08620647,16.99288
234.35981,0.58407866,0.08626105,17.71591
234.35121,0.55403555,0.04946987,16.39929
233.74933,0.58791602,0.08650188,16.40831
233.68288,0.53823327,0.08670919,17.09772
231.7107,0.59012927,0.05060415,16.15424
213.6611,0.47750812,0.1237411,18.07014
232.66832,0.058968272,0.08651696,17.94414
225.74023,0.14669471,0.08685797,17.01056
225.7334,0.13281494,0.08685004,17.30257
185.23253,0.17187258,0.1237764,17.58566
247.62216,-0.40766723,0.05049009,17.78594
241.9037,-0.34368673,0.05043225,17.25422
239.61755,-0.39880524,0.1246333,17.77709
203.76894,-0.30638555,0.08613902,15.0508
244.9646,-0.69635628,0.04943546,16.7584
241.32145,-0.65796618,0.1237536,17.50983
224.27867,-0.74936284,0.08679748,16.75987
224.06635,-0.6294789,0.0864223,17.209
216.42009,-0.66060897,0.05002216,17.66859
216.04581,-0.67890513,0.05047373,15.05204
214.56675,-0.73934559,0.04965116,17.29361
204.732,-0.80200368,0.08631681,16.01281
194.12226,-0.74619934,0.1246864,17.48381
246.55837,-1.0956481,0.05008202,17.56279
228.47672,-1.2035152,0.05048901,17.22563
199.18518,-1.1722469,0.08669255,17.77318
183.39773,-1.1688928,0.1239605,17.52926
238.33652,0.80782732,0.05060026,17.10649
246.10336,0.34389054,0.08681176,17.2697
245.25665,0.40524887,0.08695956,16.22296
231.89203,-0.90853355,0.1241294,17.69259
232.52809,-0.85448634,0.08669336,17.80245
202.12862,-1.2824258,0.08695664,16.42311
203.28858,-1.3164864,0.08622415,16.26898
246.39777,-1.0212798,0.05021365,18.59267
246.97489,-0.96538278,0.1242774,17.63673
245.49939,0.24388922,0.08690608,16.72623
245.9437,0.28593898,0.08644428,17.22707
244.98784,0.68128573,0.0861843,16.03044
231.88128,-0.84882368,0.1238461,17.07364
242.91319,-0.86661053,0.05051612,17.86928
242.89929,-0.91090405,0.05041974,16.99626
175.87122,-1.4689481,0.1246457,17.22209
175.67759,-0.9567374,0.04990122,16.4747
176.77505,0.63568269,0.0868075,15.86924
125.11972,0.90590784,0.08671065,16.45791
125.13723,0.89751326,0.1247338,16.68494
192.40604,-1.2386968,0.08628114,16.60041
204.88253,0.69499238,0.08617438,17.62621
137.02071,1.3482171,0.1241692,16.93982
213.48306,-0.034026723,0.1243378,16.40177
214.63203,-0.85677678,0.05027898,15.4721
214.54057,-0.78501876,0.04992858,17.02501
214.40021,-1.0865536,0.08656449,17.51191
214.48902,-0.29082607,0.1237382,17.20881
163.34302,-1.166948,0.08658482,17.57969
166.00379,0.18201841,0.0496467,17.31601
165.14796,0.86146499,0.08671006,17.79418
122.93828,-0.44225695,0.1244846,20.13162
165.77745,0.19428669,0.04977782,16.66046
232.58313,-1.1845825,0.08713657,16.89033
215.41095,-1.1544784,0.1261303,17.73711
241.08047,-0.014971047,0.05240634,16.80797
239.91711,0.32434419,0.126724,16.69111
177.60735,0.27224478,0.1262282,17.55606
190.96602,1.4426698,0.08762399,17.50083
191.90976,-1.4808437,0.08739428,17.73888
191.70829,-0.24104741,0.1259064,16.42509
204.95974,-0.46563191,0.0870593,17.33061
204.98513,-0.50035936,0.08711328,16.74964
204.83339,0.34142934,0.1260258,17.13936
204.85093,0.23337292,0.126633,17.21374
135.42351,0.5827466,0.05283346,16.29963
134.95831,0.80741835,0.05274411,17.14146
134.98663,0.7881548,0.05230939,17.16275
135.7697,1.1357238,0.05263097,15.90421
212.0878,-0.59128621,0.05232558,16.51989
212.10361,-0.58914533,0.05267616,15.06723
212.19586,1.3746144,0.1268308,17.34299
166.84477,-1.0777545,0.1266858,17.28885
175.06172,-1.2052754,0.05283135,17.60415
179.2412,-0.74057072,0.1259422,17.24244
173.62588,0.051687136,0.1259617,16.94311
172.72261,0.88117614,0.1267309,17.23179
209.19352,0.038666133,0.07965787,16.14072
189.51405,0.08223561,0.1164155,16.85138
185.74874,0.096375741,0.1167175,17.39873
232.82204,-0.34623357,0.038165,17.64864
221.54757,-0.23841544,0.07997677,16.39992
220.379,-0.28657348,0.07975321,17.3091
219.56877,-0.34973752,0.03689807,14.41682
213.20411,-0.34778617,0.115973,17.40031
211.79722,-0.37746149,0.07972385,16.24333
197.64776,-0.23424629,0.08008874,17.20584
184.66762,-0.25645407,0.07977457,15.15798
236.61621,-0.83279341,0.07939668,17.70494
236.71773,-0.71966084,0.07958387,16.78523
234.18839,-0.82554959,0.03769142,15.37215
234.09445,-0.75364642,0.03763003,17.44126
231.34866,-0.70995825,0.0381603,15.72763
229.97143,-0.67510757,0.03710405,17.49583
227.37579,-0.77116755,0.03777028,15.09393
227.24118,-0.70467711,0.03780224,17.28446
220.67841,-0.67532418,0.07990946,16.759
220.3507,-0.7518549,0.08001003,17.48907
220.33767,-0.75954816,0.07990022,16.10588
219.93316,-0.81800245,0.1158881,17.50209
219.89814,-0.82572864,0.1159932,17.33089
219.19748,-0.75950542,0.03776548,16.77905
217.16035,-0.83067514,0.07949858,15.85927
208.69445,-0.67411533,0.03762654,16.36465
244.6202,-1.2087834,0.03713626,17.46965
225.64119,-1.2193046,0.1162462,17.21835
202.68118,-1.0804855,0.03726389,15.66635
243.89631,1.1610891,0.07942327,16.90081
242.8698,0.66693353,0.1164792,17.99855
242.39894,0.66510969,0.1165818,17.45409
242.36237,0.68675103,0.1163819,17.43922
242.47711,0.79182005,0.1163963,17.80157
230.00679,1.3908102,0.1162776,17.64797
235.37401,1.3223297,0.1163831,18.07884
235.33874,1.287834,0.1164554,17.70031
202.07413,-1.4911266,0.0382189,17.21018
204.46619,-1.4590284,0.08007036,17.55378
212.00002,-1.2919591,0.1163972,16.76692
229.18538,-1.486734,0.1160534,16.8625
229.4521,-1.4261451,0.03711186,15.34469
230.3189,-1.3866869,0.03703824,16.69108
230.70089,-1.4534796,0.1162842,17.38074
233.99489,-1.2614873,0.03812779,18.10731
237.21643,-1.1758226,0.1161279,17.1782
238.35206,-1.1519179,0.07951041,17.78816
238.76928,-1.0953606,0.07941587,16.47835
211.07358,-1.4611399,0.1159537,17.50942
233.67846,-0.91200307,0.03703872,17.24965
236.70332,-0.91537578,0.07984897,17.89149
236.96112,-0.8927669,0.07958333,16.69052
245.48694,-0.12543629,0.07934871,16.80503
233.2883,-1.4853554,0.07940134,16.31105
224.71126,-1.3206978,0.03786834,15.68532
224.91478,-1.3684753,0.03792116,17.67251
225.72362,-1.4333789,0.1165559,17.5851
237.01943,-1.0075936,0.07987914,16.91275
237.54301,-1.000285,0.07964274,15.17966
238.42978,-0.98449315,0.07979761,17.17249
217.38666,-1.1662222,0.0798168,17.34202
225.80342,-0.93721966,0.03712127,17.53
225.95646,-0.92998342,0.03689335,16.00651
229.48538,-0.91874312,0.03724371,16.56686
239.6267,0.22696154,0.03723677,16.77145
178.01005,0.43073517,0.07945155,17.91982
176.62509,-1.0226835,0.07994995,17.59982
161.75012,-1.4820807,0.1164686,21.80373
190.77075,-0.77722937,0.07979219,17.90104
190.72538,-0.71317447,0.07978962,16.83538
190.71809,-0.69911463,0.07944629,17.62034
190.28624,-0.65458271,0.07936507,17.2472
190.45505,1.3313406,0.08005168,16.51971
206.43505,-0.20059,0.1158806,17.51855
174.75823,-1.1085112,0.07938118,17.43549
181.87867,-1.2554767,0.07990792,21.71372
162.63017,-0.79767291,0.03763325,15.96542
167.49431,-0.78149654,0.1167127,17.29861
168.22407,-0.68873132,0.07979866,17.52921
179.98368,-0.68304667,0.08007734,17.24039
172.86333,0.054601836,0.1166752,16.76423
131.17638,-0.62369762,0.0798529,17.03101
195.8759,0.39069876,0.07959896,17.46782
248.50629,-0.48048179,0.1158584,17.39126
188.74501,0.31579507,0.1471279,17.66085
187.34482,0.30671371,0.1097793,16.37735
176.44823,0.26758193,0.1094284,17.68525
168.14151,0.27381409,0.07468972,15.55161
166.15134,0.34641074,0.07428328,16.49002
155.66325,0.33175585,0.1101477,17.58847
142.34451,0.36762621,0.07441089,17.19901
142.04856,0.36561979,0.07423065,16.33918
133.31004,0.3427307,0.1097452,17.29558
120.25452,0.22563761,0.1467453,17.36011
236.5163,-0.029937776,0.1096594,17.81602
230.5352,-0.047819024,0.1099758,17.27213
219.34283,-0.027893998,0.1095521,17.39852
188.00918,-0.10402636,0.1100252,16.50998
180.89956,-0.15705123,0.1095285,17.06873
180.80572,-0.16273293,0.1099264,17.69251
163.20512,-0.032871963,0.1099785,17.14687
159.72886,-0.18761725,0.1103091,17.16979
159.05953,-0.1590316,0.02770622,14.99663
157.52936,-0.17619816,0.07396382,17.6376
157.39189,-0.05737848,0.1468786,17.16707
156.64679,-0.032751562,0.1101132,17.40621
152.25091,-0.18335049,0.1100268,17.79123
120.68111,-0.17924509,0.1464585,20.42581
236.16631,-0.41875273,0.07408878,17.94683
222.29103,-0.60880149,0.02759461,17.8641
213.75777,-0.47245553,0.1460564,17.7333
192.55047,-0.57386547,0.1463947,16.66355
192.46971,-0.53986018,0.147107,16.48834
191.02517,-0.60535379,0.02626734,16.50434
172.36897,-0.42544271,0.07453321,16.87839
170.62369,-0.52944336,0.1470499,17.54469
168.76453,-0.46018822,0.02768295,17.69775
168.31232,-0.47467849,0.0745896,17.03844
135.35507,-0.45783181,0.02753131,16.94913
222.67732,-0.87581743,0.0265715,13.82422
222.28898,-0.90284573,0.02759746,15.59459
208.61353,-1.0375767,0.1465026,17.73639
201.84159,-1.0086761,0.07398618,14.78815
199.11835,-0.96022262,0.07412753,17.75953
198.48379,-0.88091846,0.109658,16.15014
196.18843,-0.91029453,0.1097967,17.17961
190.99565,-0.84916533,0.1459934,17.4148
188.95274,-1.0471806,0.1098806,17.27839
188.71671,-0.95000272,0.1102577,16.79935
179.88472,-0.99604641,0.07465415,16.88291
179.52589,-1.0054251,0.1461167,17.66763
179.44067,-0.9676073,0.145929,17.59292
179.07194,-0.9750424,0.1097207,17.80276
179.06378,-1.0077064,0.109862,16.99404
174.7213,-0.94258379,0.02696162,17.29638
170.41249,-0.88977964,0.07470901,17.56275
170.47504,-0.93814658,0.07401707,15.94361
169.12115,-0.93810275,0.07463621,17.48507
169.15829,-1.0275692,0.02708067,15.11976
169.10992,-0.95584101,0.07395959,16.14521
169.14183,-1.0280299,0.07437177,15.41218
167.52611,-1.0212579,0.1094904,18.11687
167.51669,-1.004932,0.1098315,17.72591
167.42108,-1.0399368,0.1103327,17.62024
165.79528,-0.95368302,0.07397272,16.62308
165.43161,-0.99336372,0.07399483,17.56752
164.08912,-0.90164787,0.07446004,17.77133
163.7106,-0.98257565,0.07470006,17.73395
163.58165,-0.84795132,0.07433612,17.85176
162.20423,-0.98736956,0.02614697,15.97812
160.73255,-0.92813609,0.02637024,17.57538
149.03965,-1.015419,0.1095487,17.79021
148.4325,-1.0264118,0.1102809,16.51502
145.46323,-0.84422273,0.1464075,17.86584
140.841,-0.98789861,0.1094536,22.22094
249.50411,0.97633781,0.110159,17.11159
242.56096,1.0556998,0.02783617,15.47984
227.33928,0.85854976,0.07459775,16.98681
221.07589,0.85405856,0.0261647,17.16886
217.26306,0.89831688,0.1471418,20.13676
208.14403,0.97036098,0.1463635,17.24808
202.86267,0.88301886,0.07461275,16.82276
202.31097,0.98130485,0.1101866,16.81161
201.71171,0.94115691,0.1098022,17.80231
201.50227,0.97048594,0.1101857,16.94649
200.9179,1.0420703,0.1095516,17.58318
200.91078,1.0289209,0.1097628,17.52428
200.88264,1.0138984,0.1101036,17.54403
200.88002,1.0024941,0.1097519,16.26872
200.0888,0.98202784,0.1467285,17.86186
199.54809,1.0268534,0.1100795,17.11498
198.21304,1.0018011,0.07425647,15.04244
